,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
300,4.68,5.0,0.0,0.0,68.34,100.0,11700,Weekday,Thursday,Light_Load
301,4.61,4.86,0.0,0.0,68.82,100.0,12600,Weekday,Thursday,Light_Load
302,4.61,4.86,0.0,0.0,68.82,100.0,13500,Weekday,Thursday,Light_Load
303,4.68,5.15,0.0,0.0,67.25,100.0,14400,Weekday,Thursday,Light_Load
304,4.61,4.72,0.0,0.0,69.87,100.0,15300,Weekday,Thursday,Light_Load
305,4.64,4.72,0.0,0.0,70.1,100.0,16200,Weekday,Thursday,Light_Load
306,4.64,4.54,0.0,0.0,71.48,100.0,17100,Weekday,Thursday,Light_Load
307,4.61,4.64,0.0,0.0,70.48,100.0,18000,Weekday,Thursday,Light_Load
308,4.61,4.5,0.0,0.0,71.56,100.0,18900,Weekday,Thursday,Light_Load
309,4.64,4.5,0.0,0.0,71.79,100.0,19800,Weekday,Thursday,Light_Load
310,4.61,4.39,0.0,0.0,72.42,100.0,20700,Weekday,Thursday,Light_Load
311,4.61,4.54,0.0,0.0,71.25,100.0,21600,Weekday,Thursday,Light_Load
312,4.61,4.64,0.0,0.0,70.48,100.0,22500,Weekday,Thursday,Light_Load
313,4.64,4.82,0.0,0.0,69.35,100.0,23400,Weekday,Thursday,Light_Load
314,4.57,4.68,0.0,0.0,69.86,100.0,24300,Weekday,Thursday,Light_Load
315,4.64,4.57,0.0,0.0,71.25,100.0,25200,Weekday,Thursday,Light_Load
316,4.54,4.61,0.0,0.0,70.17,100.0,26100,Weekday,Thursday,Light_Load
317,5.36,4.79,0.0,0.0,74.56,100.0,27000,Weekday,Thursday,Light_Load
318,7.06,4.9,0.0,0.0,82.15,100.0,27900,Weekday,Thursday,Light_Load
319,7.81,4.68,0.0,0.0,85.78,100.0,28800,Weekday,Thursday,Light_Load
320,83.23,51.73,0.0,0.04,84.93,100.0,29700,Weekday,Thursday,Light_Load
321,136.19,74.88,0.0,0.06,87.63,100.0,30600,Weekday,Thursday,Light_Load
322,108.29,75.82,0.0,0.05,81.92,100.0,31500,Weekday,Thursday,Light_Load
323,131.18,53.6,0.0,0.06,92.57,100.0,32400,Weekday,Thursday,Light_Load
324,136.04,56.7,0.0,0.06,92.3,100.0,33300,Weekday,Thursday,Medium_Load
325,128.02,46.22,0.0,0.06,94.06,100.0,34200,Weekday,Thursday,Medium_Load
326,132.84,53.53,0.0,0.06,92.75,100.0,35100,Weekday,Thursday,Medium_Load
327,111.49,39.17,0.0,0.05,94.35,100.0,36000,Weekday,Thursday,Medium_Load
328,124.78,38.95,0.0,0.06,95.46,100.0,36900,Weekday,Thursday,Maximum_Load
329,96.66,30.89,0.0,0.04,95.25,100.0,37800,Weekday,Thursday,Maximum_Load
330,128.81,41.04,0.0,0.06,95.28,100.0,38700,Weekday,Thursday,Maximum_Load
331,78.37,28.94,0.0,0.04,93.81,100.0,39600,Weekday,Thursday,Maximum_Load
332,104.8,59.04,0.0,0.05,87.13,100.0,40500,Weekday,Thursday,Maximum_Load
333,131.83,61.2,0.0,0.06,90.7,100.0,41400,Weekday,Thursday,Maximum_Load
334,113.11,60.19,0.0,0.05,88.28,100.0,42300,Weekday,Thursday,Maximum_Load
335,128.05,60.55,0.0,0.06,90.4,100.0,43200,Weekday,Thursday,Maximum_Load
336,14.15,3.78,18.79,0.01,96.61,60.16,44100,Weekday,Thursday,Medium_Load
337,7.85,0.0,26.39,0.0,100.0,28.51,45000,Weekday,Thursday,Medium_Load
338,7.02,0.0,26.89,0.0,100.0,25.26,45900,Weekday,Thursday,Medium_Load
339,7.63,0.07,26.46,0.0,100.0,27.71,46800,Weekday,Thursday,Medium_Load
340,78.37,21.24,1.19,0.04,96.52,99.99,47700,Weekday,Thursday,Medium_Load
341,135.43,51.95,0.0,0.06,93.37,100.0,48600,Weekday,Thursday,Medium_Load
342,105.12,33.66,0.0,0.05,95.24,100.0,49500,Weekday,Thursday,Medium_Load
343,120.6,41.4,0.0,0.06,94.58,100.0,50400,Weekday,Thursday,Medium_Load
344,117.97,41.72,0.0,0.05,94.28,100.0,51300,Weekday,Thursday,Medium_Load
345,121.93,43.56,0.0,0.06,94.17,100.0,52200,Weekday,Thursday,Medium_Load
346,121.07,44.35,0.0,0.06,93.9,100.0,53100,Weekday,Thursday,Medium_Load
347,115.42,38.45,0.0,0.05,94.87,100.0,54000,Weekday,Thursday,Medium_Load
348,115.49,41.15,0.0,0.05,94.2,100.0,54900,Weekday,Thursday,Medium_Load
349,101.92,39.06,0.0,0.05,93.38,100.0,55800,Weekday,Thursday,Medium_Load
350,138.06,51.8,0.0,0.06,93.63,100.0,56700,Weekday,Thursday,Medium_Load
351,118.94,49.97,0.0,0.05,92.19,100.0,57600,Weekday,Thursday,Medium_Load
352,144.29,54.94,0.0,0.07,93.45,100.0,58500,Weekday,Thursday,Medium_Load
353,88.27,28.73,0.0,0.04,95.09,100.0,59400,Weekday,Thursday,Medium_Load
354,119.99,38.99,0.0,0.06,95.1,100.0,60300,Weekday,Thursday,Medium_Load
355,97.63,37.26,0.0,0.04,93.43,100.0,61200,Weekday,Thursday,Medium_Load
356,130.61,43.88,0.0,0.06,94.79,100.0,62100,Weekday,Thursday,Maximum_Load
357,122.04,51.44,0.0,0.06,92.15,100.0,63000,Weekday,Thursday,Maximum_Load
358,43.06,1.94,3.46,0.02,99.9,99.68,63900,Weekday,Thursday,Maximum_Load
359,65.38,7.09,2.12,0.03,99.42,99.95,64800,Weekday,Thursday,Maximum_Load
360,39.71,16.24,0.54,0.02,92.56,99.99,65700,Weekday,Thursday,Maximum_Load
361,51.59,33.34,0.0,0.02,83.99,100.0,66600,Weekday,Thursday,Maximum_Load
362,46.4,15.26,0.0,0.02,94.99,100.0,67500,Weekday,Thursday,Maximum_Load
363,67.18,28.55,0.0,0.03,92.03,100.0,68400,Weekday,Thursday,Maximum_Load
364,53.39,18.0,0.0,0.02,94.76,100.0,69300,Weekday,Thursday,Maximum_Load
365,52.74,16.31,0.0,0.02,95.54,100.0,70200,Weekday,Thursday,Maximum_Load
366,69.84,38.88,0.0,0.03,87.37,100.0,71100,Weekday,Thursday,Maximum_Load
367,51.16,17.93,0.0,0.02,94.37,100.0,72000,Weekday,Thursday,Maximum_Load
368,64.58,28.58,0.0,0.03,91.45,100.0,72900,Weekday,Thursday,Medium_Load
369,69.3,39.92,0.0,0.03,86.65,100.0,73800,Weekday,Thursday,Medium_Load
370,46.62,11.99,0.04,0.02,96.85,100.0,74700,Weekday,Thursday,Medium_Load
371,36.22,3.1,2.77,0.02,99.64,99.71,75600,Weekday,Thursday,Medium_Load
372,8.28,0.0,24.08,0.0,100.0,32.52,76500,Weekday,Thursday,Medium_Load
373,6.08,0.0,25.56,0.0,100.0,23.14,77400,Weekday,Thursday,Medium_Load
374,5.26,0.0,25.78,0.0,100.0,19.99,78300,Weekday,Thursday,Medium_Load
375,5.15,0.0,25.85,0.0,100.0,19.54,79200,Weekday,Thursday,Medium_Load
376,5.04,2.16,14.65,0.0,91.91,32.53,80100,Weekday,Thursday,Maximum_Load
377,4.82,6.37,0.0,0.0,60.34,100.0,81000,Weekday,Thursday,Maximum_Load
378,4.75,6.34,0.0,0.0,59.96,100.0,81900,Weekday,Thursday,Maximum_Load
379,4.79,6.01,0.0,0.0,62.33,100.0,82800,Weekday,Thursday,Maximum_Load
380,4.64,5.18,0.0,0.0,66.72,100.0,83700,Weekday,Thursday,Light_Load
381,4.64,4.79,0.0,0.0,69.58,100.0,84600,Weekday,Thursday,Light_Load
382,4.61,5.04,0.0,0.0,67.49,100.0,85500,Weekday,Thursday,Light_Load
383,4.64,5.04,0.0,0.0,67.73,100.0,0,Weekday,Thursday,Light_Load
384,4.72,5.15,0.0,0.0,67.57,100.0,900,Weekday,Friday,Light_Load
385,4.68,5.22,0.0,0.0,66.75,100.0,1800,Weekday,Friday,Light_Load
386,4.68,5.54,0.0,0.0,64.53,100.0,2700,Weekday,Friday,Light_Load
387,4.72,5.58,0.0,0.0,64.58,100.0,3600,Weekday,Friday,Light_Load
388,4.68,5.36,0.0,0.0,65.77,100.0,4500,Weekday,Friday,Light_Load
389,4.68,5.33,0.0,0.0,65.98,100.0,5400,Weekday,Friday,Light_Load
390,4.61,4.86,0.0,0.0,68.82,100.0,6300,Weekday,Friday,Light_Load
391,4.61,4.68,0.0,0.0,70.18,100.0,7200,Weekday,Friday,Light_Load
392,4.64,5.0,0.0,0.0,68.02,100.0,8100,Weekday,Friday,Light_Load
393,4.64,4.97,0.0,0.0,68.24,100.0,9000,Weekday,Friday,Light_Load
394,4.68,5.22,0.0,0.0,66.75,100.0,9900,Weekday,Friday,Light_Load
395,4.64,5.04,0.0,0.0,67.73,100.0,10800,Weekday,Friday,Light_Load
396,4.61,5.08,0.0,0.0,67.2,100.0,11700,Weekday,Friday,Light_Load
397,4.68,5.04,0.0,0.0,68.05,100.0,12600,Weekday,Friday,Light_Load
398,4.61,5.0,0.0,0.0,67.79,100.0,13500,Weekday,Friday,Light_Load
399,4.72,5.0,0.0,0.0,68.65,100.0,14400,Weekday,Friday,Light_Load
400,4.61,4.68,0.0,0.0,70.18,100.0,15300,Weekday,Friday,Light_Load
401,4.61,4.72,0.0,0.0,69.87,100.0,16200,Weekday,Friday,Light_Load
402,4.61,4.86,0.0,0.0,68.82,100.0,17100,Weekday,Friday,Light_Load
403,4.61,4.82,0.0,0.0,69.12,100.0,18000,Weekday,Friday,Light_Load
404,4.68,4.97,0.0,0.0,68.55,100.0,18900,Weekday,Friday,Light_Load
405,4.64,4.93,0.0,0.0,68.54,100.0,19800,Weekday,Friday,Light_Load
406,4.57,4.79,0.0,0.0,69.03,100.0,20700,Weekday,Friday,Light_Load
407,4.64,4.93,0.0,0.0,68.54,100.0,21600,Weekday,Friday,Light_Load
408,4.61,4.79,0.0,0.0,69.34,100.0,22500,Weekday,Friday,Light_Load
409,4.64,4.82,0.0,0.0,69.35,100.0,23400,Weekday,Friday,Light_Load
410,4.61,4.72,0.0,0.0,69.87,100.0,24300,Weekday,Friday,Light_Load
411,4.61,4.9,0.0,0.0,68.52,100.0,25200,Weekday,Friday,Light_Load
412,4.57,5.08,0.0,0.0,66.88,100.0,26100,Weekday,Friday,Light_Load
413,5.33,4.97,0.0,0.0,73.14,100.0,27000,Weekday,Friday,Light_Load
414,6.98,5.18,0.0,0.0,80.3,100.0,27900,Weekday,Friday,Light_Load
415,7.02,4.97,0.0,0.0,81.62,100.0,28800,Weekday,Friday,Light_Load
416,72.14,45.22,0.0,0.03,84.73,100.0,29700,Weekday,Friday,Light_Load
417,117.61,66.56,0.0,0.05,87.03,100.0,30600,Weekday,Friday,Light_Load
418,98.71,62.35,0.0,0.05,84.55,100.0,31500,Weekday,Friday,Light_Load
419,136.48,59.44,0.0,0.06,91.68,100.0,32400,Weekday,Friday,Light_Load
420,120.71,36.47,0.0,0.06,95.73,100.0,33300,Weekday,Friday,Medium_Load
421,94.82,32.76,0.0,0.04,94.52,100.0,34200,Weekday,Friday,Medium_Load
422,114.7,39.02,0.0,0.05,94.67,100.0,35100,Weekday,Friday,Medium_Load
423,132.16,45.47,0.0,0.06,94.56,100.0,36000,Weekday,Friday,Medium_Load
424,77.08,26.35,0.0,0.04,94.62,100.0,36900,Weekday,Friday,Maximum_Load
425,128.56,45.4,0.0,0.06,94.29,100.0,37800,Weekday,Friday,Maximum_Load
426,132.48,46.04,0.0,0.06,94.46,100.0,38700,Weekday,Friday,Maximum_Load
427,114.3,43.81,0.0,0.05,93.38,100.0,39600,Weekday,Friday,Maximum_Load
428,129.85,63.86,0.0,0.06,89.74,100.0,40500,Weekday,Friday,Maximum_Load
429,120.28,65.99,0.0,0.06,87.67,100.0,41400,Weekday,Friday,Maximum_Load
430,130.03,63.79,0.0,0.06,89.78,100.0,42300,Weekday,Friday,Maximum_Load
431,97.88,42.19,0.0,0.04,91.83,100.0,43200,Weekday,Friday,Maximum_Load
432,8.86,0.72,20.2,0.0,99.67,40.17,44100,Weekday,Friday,Medium_Load
433,7.92,0.0,26.32,0.0,100.0,28.81,45000,Weekday,Friday,Medium_Load
434,8.32,0.0,25.74,0.0,100.0,30.76,45900,Weekday,Friday,Medium_Load
435,8.21,0.0,25.81,0.0,100.0,30.31,46800,Weekday,Friday,Medium_Load
436,50.08,10.12,7.6,0.02,98.02,98.87,47700,Weekday,Friday,Medium_Load
437,124.63,41.83,0.0,0.06,94.8,100.0,48600,Weekday,Friday,Medium_Load
438,114.05,36.43,0.0,0.05,95.26,100.0,49500,Weekday,Friday,Medium_Load
439,69.73,19.37,0.0,0.03,96.35,100.0,50400,Weekday,Friday,Medium_Load
440,72.58,29.77,0.0,0.03,92.52,100.0,51300,Weekday,Friday,Medium_Load
441,87.05,36.65,0.0,0.04,92.16,100.0,52200,Weekday,Friday,Medium_Load
442,132.23,59.04,0.0,0.06,91.31,100.0,53100,Weekday,Friday,Medium_Load
443,81.72,28.76,0.0,0.04,94.33,100.0,54000,Weekday,Friday,Medium_Load
444,96.84,36.9,0.0,0.04,93.45,100.0,54900,Weekday,Friday,Medium_Load
445,129.85,56.52,0.0,0.06,91.69,100.0,55800,Weekday,Friday,Medium_Load
446,92.95,38.09,0.0,0.04,92.53,100.0,56700,Weekday,Friday,Medium_Load
447,146.34,66.92,0.0,0.07,90.94,100.0,57600,Weekday,Friday,Medium_Load
448,98.5,39.02,0.0,0.05,92.97,100.0,58500,Weekday,Friday,Medium_Load
449,129.67,60.62,0.0,0.06,90.59,100.0,59400,Weekday,Friday,Medium_Load
450,121.07,44.93,0.0,0.06,93.75,100.0,60300,Weekday,Friday,Medium_Load
451,69.8,27.79,0.0,0.03,92.91,100.0,61200,Weekday,Friday,Medium_Load
452,145.69,66.35,0.0,0.07,91.01,100.0,62100,Weekday,Friday,Maximum_Load
453,117.68,51.98,0.0,0.05,91.47,100.0,63000,Weekday,Friday,Maximum_Load
454,41.54,1.8,6.98,0.02,99.91,98.62,63900,Weekday,Friday,Maximum_Load
455,75.06,13.5,3.56,0.03,98.42,99.89,64800,Weekday,Friday,Maximum_Load
456,43.38,18.9,0.61,0.02,91.68,99.99,65700,Weekday,Friday,Maximum_Load
457,68.54,45.68,0.0,0.03,83.21,100.0,66600,Weekday,Friday,Maximum_Load
458,59.8,24.62,0.0,0.03,92.47,100.0,67500,Weekday,Friday,Maximum_Load
459,65.05,27.65,0.0,0.03,92.03,100.0,68400,Weekday,Friday,Maximum_Load
460,67.0,27.72,0.0,0.03,92.4,100.0,69300,Weekday,Friday,Maximum_Load
461,57.28,20.92,0.0,0.03,93.93,100.0,70200,Weekday,Friday,Maximum_Load
462,55.62,19.66,0.0,0.03,94.28,100.0,71100,Weekday,Friday,Maximum_Load
463,51.77,16.34,0.0,0.02,95.36,100.0,72000,Weekday,Friday,Maximum_Load
464,44.17,4.18,0.04,0.02,99.56,100.0,72900,Weekday,Friday,Medium_Load
465,55.15,11.52,0.07,0.03,97.89,100.0,73800,Weekday,Friday,Medium_Load
466,38.05,1.4,4.43,0.02,99.93,99.33,74700,Weekday,Friday,Medium_Load
467,19.51,0.0,17.64,0.01,100.0,74.18,75600,Weekday,Friday,Medium_Load
468,9.32,0.0,24.05,0.0,100.0,36.13,76500,Weekday,Friday,Medium_Load
469,4.61,0.0,26.68,0.0,100.0,17.03,77400,Weekday,Friday,Medium_Load
470,4.54,0.0,26.64,0.0,100.0,16.8,78300,Weekday,Friday,Medium_Load
471,4.54,0.0,26.6,0.0,100.0,16.82,79200,Weekday,Friday,Medium_Load
472,4.28,1.44,15.19,0.0,94.78,27.12,80100,Weekday,Friday,Maximum_Load
473,4.1,4.32,0.0,0.0,68.84,100.0,81000,Weekday,Friday,Maximum_Load
474,4.14,4.21,0.0,0.0,70.12,100.0,81900,Weekday,Friday,Maximum_Load
475,4.07,4.07,0.0,0.0,70.71,100.0,82800,Weekday,Friday,Maximum_Load
476,4.03,3.2,0.0,0.0,78.31,100.0,83700,Weekday,Friday,Light_Load
477,4.07,3.85,0.0,0.0,72.65,100.0,84600,Weekday,Friday,Light_Load
478,4.14,4.39,0.0,0.0,68.61,100.0,85500,Weekday,Friday,Light_Load
479,4.14,4.5,0.0,0.0,67.71,100.0,0,Weekday,Friday,Light_Load
480,4.14,4.5,0.0,0.0,67.71,100.0,900,Weekend,Saturday,Light_Load
481,4.14,4.82,0.0,0.0,65.16,100.0,1800,Weekend,Saturday,Light_Load
482,4.1,4.68,0.0,0.0,65.9,100.0,2700,Weekend,Saturday,Light_Load
483,4.14,4.93,0.0,0.0,64.31,100.0,3600,Weekend,Saturday,Light_Load
484,4.14,4.64,0.0,0.0,66.58,100.0,4500,Weekend,Saturday,Light_Load
485,4.18,4.57,0.0,0.0,67.49,100.0,5400,Weekend,Saturday,Light_Load
486,4.14,5.0,0.0,0.0,63.78,100.0,6300,Weekend,Saturday,Light_Load
487,4.18,5.36,0.0,0.0,61.5,100.0,7200,Weekend,Saturday,Light_Load
488,4.18,5.47,0.0,0.0,60.72,100.0,8100,Weekend,Saturday,Light_Load
489,4.18,5.4,0.0,0.0,61.21,100.0,9000,Weekend,Saturday,Light_Load
490,4.28,5.58,0.0,0.0,60.86,100.0,9900,Weekend,Saturday,Light_Load
491,4.21,5.62,0.0,0.0,59.95,100.0,10800,Weekend,Saturday,Light_Load
492,4.14,5.54,0.0,0.0,59.86,100.0,11700,Weekend,Saturday,Light_Load
493,4.18,5.54,0.0,0.0,60.23,100.0,12600,Weekend,Saturday,Light_Load
494,4.18,5.72,0.0,0.0,59.0,100.0,13500,Weekend,Saturday,Light_Load
495,4.28,5.76,0.0,0.0,59.64,100.0,14400,Weekend,Saturday,Light_Load
496,4.21,5.8,0.0,0.0,58.74,100.0,15300,Weekend,Saturday,Light_Load
497,4.18,5.58,0.0,0.0,59.95,100.0,16200,Weekend,Saturday,Light_Load
498,4.21,5.83,0.0,0.0,58.54,100.0,17100,Weekend,Saturday,Light_Load
499,4.18,5.83,0.0,0.0,58.27,100.0,18000,Weekend,Saturday,Light_Load
500,4.25,5.51,0.0,0.0,61.08,100.0,18900,Weekend,Saturday,Light_Load
501,4.18,5.29,0.0,0.0,62.0,100.0,19800,Weekend,Saturday,Light_Load
502,4.14,5.26,0.0,0.0,61.85,100.0,20700,Weekend,Saturday,Light_Load
503,4.14,5.4,0.0,0.0,60.84,100.0,21600,Weekend,Saturday,Light_Load
504,4.14,5.47,0.0,0.0,60.35,100.0,22500,Weekend,Saturday,Light_Load
505,4.21,5.29,0.0,0.0,62.27,100.0,23400,Weekend,Saturday,Light_Load
506,4.21,5.4,0.0,0.0,61.49,100.0,24300,Weekend,Saturday,Light_Load
507,4.14,5.51,0.0,0.0,60.07,100.0,25200,Weekend,Saturday,Light_Load
508,4.07,5.22,0.0,0.0,61.49,100.0,26100,Weekend,Saturday,Light_Load
509,4.1,5.29,0.0,0.0,61.26,100.0,27000,Weekend,Saturday,Light_Load
510,4.1,5.26,0.0,0.0,61.48,100.0,27900,Weekend,Saturday,Light_Load
511,4.18,5.29,0.0,0.0,62.0,100.0,28800,Weekend,Saturday,Light_Load
512,4.07,5.11,0.0,0.0,62.3,100.0,29700,Weekend,Saturday,Light_Load
513,4.07,5.11,0.0,0.0,62.3,100.0,30600,Weekend,Saturday,Light_Load
514,4.07,5.08,0.14,0.0,62.53,99.94,31500,Weekend,Saturday,Light_Load
515,4.36,0.0,20.7,0.0,100.0,20.61,32400,Weekend,Saturday,Light_Load
516,4.54,0.0,26.5,0.0,100.0,16.89,33300,Weekend,Saturday,Light_Load
517,4.43,0.0,26.39,0.0,100.0,16.56,34200,Weekend,Saturday,Light_Load
518,4.0,0.0,20.99,0.0,100.0,18.72,35100,Weekend,Saturday,Light_Load
519,4.25,0.0,23.33,0.0,100.0,17.92,36000,Weekend,Saturday,Light_Load
520,4.28,0.0,23.33,0.0,100.0,18.04,36900,Weekend,Saturday,Light_Load
521,3.82,0.0,19.73,0.0,100.0,19.01,37800,Weekend,Saturday,Light_Load
522,4.32,0.0,26.89,0.0,100.0,15.86,38700,Weekend,Saturday,Light_Load
523,3.46,0.0,17.93,0.0,100.0,18.95,39600,Weekend,Saturday,Light_Load
524,4.0,0.0,9.9,0.0,100.0,37.46,40500,Weekend,Saturday,Light_Load
525,3.49,0.0,7.06,0.0,100.0,44.31,41400,Weekend,Saturday,Light_Load
526,3.71,0.0,7.63,0.0,100.0,43.73,42300,Weekend,Saturday,Light_Load
527,3.89,0.0,7.42,0.0,100.0,46.43,43200,Weekend,Saturday,Light_Load
528,3.53,0.0,14.08,0.0,100.0,24.32,44100,Weekend,Saturday,Light_Load
529,4.25,0.0,24.91,0.0,100.0,16.82,45000,Weekend,Saturday,Light_Load
530,3.56,0.0,17.39,0.0,100.0,20.06,45900,Weekend,Saturday,Light_Load
531,4.03,0.0,22.54,0.0,100.0,17.6,46800,Weekend,Saturday,Light_Load
532,3.64,0.0,19.69,0.0,100.0,18.18,47700,Weekend,Saturday,Light_Load
533,3.53,0.0,18.14,0.0,100.0,19.1,48600,Weekend,Saturday,Light_Load
534,4.03,0.0,25.16,0.0,100.0,15.82,49500,Weekend,Saturday,Light_Load
535,3.38,0.0,17.75,0.0,100.0,18.71,50400,Weekend,Saturday,Light_Load
536,3.74,0.0,20.92,0.0,100.0,17.6,51300,Weekend,Saturday,Light_Load
537,3.82,0.0,21.67,0.0,100.0,17.36,52200,Weekend,Saturday,Light_Load
538,3.46,0.0,17.5,0.0,100.0,19.4,53100,Weekend,Saturday,Light_Load
539,4.0,0.0,23.0,0.0,100.0,17.13,54000,Weekend,Saturday,Light_Load
540,3.64,0.0,18.9,0.0,100.0,18.91,54900,Weekend,Saturday,Light_Load
541,3.42,0.0,17.42,0.0,100.0,19.26,55800,Weekend,Saturday,Light_Load
542,4.18,0.0,24.3,0.0,100.0,16.95,56700,Weekend,Saturday,Light_Load
543,3.53,0.0,18.43,0.0,100.0,18.81,57600,Weekend,Saturday,Light_Load
544,3.38,0.0,17.6,0.0,100.0,18.86,58500,Weekend,Saturday,Light_Load
545,4.03,0.0,24.73,0.0,100.0,16.08,59400,Weekend,Saturday,Light_Load
546,3.42,0.0,18.18,0.0,100.0,18.49,60300,Weekend,Saturday,Light_Load
547,3.42,0.0,17.71,0.0,100.0,18.96,61200,Weekend,Saturday,Light_Load
548,4.1,0.0,24.91,0.0,100.0,16.24,62100,Weekend,Saturday,Light_Load
549,3.38,0.0,18.0,0.0,100.0,18.46,63000,Weekend,Saturday,Light_Load
550,3.38,0.0,17.82,0.0,100.0,18.64,63900,Weekend,Saturday,Light_Load
551,4.03,0.0,24.62,0.0,100.0,16.15,64800,Weekend,Saturday,Light_Load
552,3.46,0.0,7.96,0.0,100.0,39.86,65700,Weekend,Saturday,Light_Load
553,3.24,0.0,6.23,0.0,100.0,46.14,66600,Weekend,Saturday,Light_Load
554,3.85,0.0,20.88,0.0,100.0,18.13,67500,Weekend,Saturday,Light_Load
555,3.53,0.0,18.94,0.0,100.0,18.32,68400,Weekend,Saturday,Light_Load
556,3.42,0.0,17.86,0.0,100.0,18.81,69300,Weekend,Saturday,Light_Load
557,4.03,0.0,24.19,0.0,100.0,16.43,70200,Weekend,Saturday,Light_Load
558,3.49,0.0,18.65,0.0,100.0,18.39,71100,Weekend,Saturday,Light_Load
559,3.42,0.0,17.82,0.0,100.0,18.85,72000,Weekend,Saturday,Light_Load
560,4.07,0.0,24.16,0.0,100.0,16.61,72900,Weekend,Saturday,Light_Load
561,3.56,0.0,18.79,0.0,100.0,18.62,73800,Weekend,Saturday,Light_Load
562,3.53,0.0,17.68,0.0,100.0,19.58,74700,Weekend,Saturday,Light_Load
563,4.1,0.0,24.16,0.0,100.0,16.73,75600,Weekend,Saturday,Light_Load
564,3.6,0.0,18.97,0.0,100.0,18.64,76500,Weekend,Saturday,Light_Load
565,3.49,0.0,17.6,0.0,100.0,19.45,77400,Weekend,Saturday,Light_Load
566,4.1,0.0,24.41,0.0,100.0,16.56,78300,Weekend,Saturday,Light_Load
567,3.56,0.0,18.18,0.0,100.0,19.22,79200,Weekend,Saturday,Light_Load
568,3.31,1.15,10.01,0.0,94.46,31.4,80100,Weekend,Saturday,Light_Load
569,3.82,4.25,0.0,0.0,66.85,100.0,81000,Weekend,Saturday,Light_Load
570,3.24,3.35,0.0,0.0,69.52,100.0,81900,Weekend,Saturday,Light_Load
571,3.24,3.2,0.0,0.0,71.15,100.0,82800,Weekend,Saturday,Light_Load
572,3.82,3.46,0.0,0.0,74.12,100.0,83700,Weekend,Saturday,Light_Load
573,3.1,2.56,0.0,0.0,77.11,100.0,84600,Weekend,Saturday,Light_Load
574,3.31,2.92,0.0,0.0,74.99,100.0,85500,Weekend,Saturday,Light_Load
575,3.6,3.28,0.0,0.0,73.92,100.0,0,Weekend,Saturday,Light_Load
576,3.13,2.74,0.0,0.0,75.24,100.0,900,Weekend,Sunday,Light_Load
577,3.49,3.17,0.0,0.0,74.02,100.0,1800,Weekend,Sunday,Light_Load
578,3.64,3.6,0.0,0.0,71.1,100.0,2700,Weekend,Sunday,Light_Load
579,3.2,3.02,0.0,0.0,72.73,100.0,3600,Weekend,Sunday,Light_Load
580,3.56,3.6,0.0,0.0,70.31,100.0,4500,Weekend,Sunday,Light_Load
581,3.49,3.6,0.0,0.0,69.61,100.0,5400,Weekend,Sunday,Light_Load
582,3.31,3.2,0.0,0.0,71.9,100.0,6300,Weekend,Sunday,Light_Load
583,3.74,4.28,0.0,0.0,65.8,100.0,7200,Weekend,Sunday,Light_Load
584,3.38,3.38,0.0,0.0,70.71,100.0,8100,Weekend,Sunday,Light_Load
585,3.17,3.02,0.0,0.0,72.4,100.0,9000,Weekend,Sunday,Light_Load
586,3.89,4.32,0.0,0.0,66.92,100.0,9900,Weekend,Sunday,Light_Load
587,3.35,3.17,0.0,0.0,72.64,100.0,10800,Weekend,Sunday,Light_Load
588,3.28,3.28,0.0,0.0,70.71,100.0,11700,Weekend,Sunday,Light_Load
589,3.82,4.14,0.0,0.0,67.81,100.0,12600,Weekend,Sunday,Light_Load
590,3.24,3.2,0.0,0.0,71.15,100.0,13500,Weekend,Sunday,Light_Load
591,3.42,3.6,0.0,0.0,68.87,100.0,14400,Weekend,Sunday,Light_Load
592,3.71,3.92,0.0,0.0,68.74,100.0,15300,Weekend,Sunday,Light_Load
593,3.24,3.31,0.0,0.0,69.95,100.0,16200,Weekend,Sunday,Light_Load
594,3.67,4.18,0.0,0.0,65.98,100.0,17100,Weekend,Sunday,Light_Load
595,3.38,3.6,0.0,0.0,68.45,100.0,18000,Weekend,Sunday,Light_Load
596,3.24,3.28,0.0,0.0,70.28,100.0,18900,Weekend,Sunday,Light_Load
597,3.96,4.36,0.0,0.0,67.23,100.0,19800,Weekend,Sunday,Light_Load
598,3.24,3.31,0.0,0.0,69.95,100.0,20700,Weekend,Sunday,Light_Load
599,3.31,3.64,0.0,0.0,67.28,100.0,21600,Weekend,Sunday,Light_Load
600,3.82,4.39,0.0,0.0,65.64,100.0,22500,Weekend,Sunday,Light_Load
601,3.24,3.28,0.0,0.0,70.28,100.0,23400,Weekend,Sunday,Light_Load
602,3.53,3.71,0.0,0.0,68.93,100.0,24300,Weekend,Sunday,Light_Load
603,3.64,4.1,0.0,0.0,66.39,100.0,25200,Weekend,Sunday,Light_Load
604,3.2,3.64,0.0,0.0,66.03,100.0,26100,Weekend,Sunday,Light_Load
605,3.67,4.54,0.0,0.0,62.87,100.0,27000,Weekend,Sunday,Light_Load
606,3.46,4.21,0.0,0.0,63.49,100.0,27900,Weekend,Sunday,Light_Load
